Removed Pin From Net: NetName=V_BATT Pin=BT1-1
Removed Pin From Net: NetName=VDD_5V Pin=C41-1
Removed Pin From Net: NetName=VDD_5VA Pin=C47-1
Removed Pin From Net: NetName=A_GND Pin=C47-2
Removed Pin From Net: NetName=VDD_5V Pin=D6-1
Removed Pin From Net: NetName=VDD_5VA Pin=J2-1
Removed Pin From Net: NetName=A_GND Pin=J2-4
Removed Pin From Net: NetName=LOAD_CELL_4 Pin=J2-5
Removed Pin From Net: NetName=LOAD_CELL_3 Pin=J2-6
Removed Pin From Net: NetName=LOAD_CELL_2 Pin=J2-7
Removed Pin From Net: NetName=LOAD_CELL_1 Pin=J2-8
Removed Pin From Net: NetName=GND Pin=J3-0
Removed Pin From Net: NetName=GND Pin=J3-0
Removed Pin From Net: NetName=VDD_5V Pin=J3-1
Removed Pin From Net: NetName=VDD_5V Pin=J3-2
Removed Pin From Net: NetName=VDD_5V Pin=J3-3
Removed Pin From Net: NetName=GND Pin=J3-4
Removed Pin From Net: NetName=VDD_3V3 Pin=J3-5
Removed Pin From Net: NetName=VDD_3V3 Pin=J3-6
Removed Pin From Net: NetName=VDD_3V3 Pin=J3-7
Removed Pin From Net: NetName=GND Pin=J3-8
Removed Pin From Net: NetName=GND Pin=J3-10
Removed Pin From Net: NetName=GND Pin=J3-12
Removed Pin From Net: NetName=GND Pin=J3-14
Removed Pin From Net: NetName=GND Pin=J3-18
Removed Pin From Net: NetName=I2C_SCL Pin=J3-19
Removed Pin From Net: NetName=I2C_SDA Pin=J3-20
Removed Pin From Net: NetName=GND Pin=J3-21
Removed Pin From Net: NetName=ESP32_GPIO0 Pin=J3-22
Removed Pin From Net: NetName=BTN2 Pin=J3-23
Removed Pin From Net: NetName=BTN1 Pin=J3-24
Removed Pin From Net: NetName=GND Pin=J6-2
Removed Pin From Net: NetName=GND Pin=J6-2
Removed Pin From Net: NetName=NetQ5_1 Pin=Q6-1
Removed Pin From Net: NetName=NetQ5_1 Pin=Q6-1
Removed Pin From Net: NetName=NetQ5_1 Pin=Q6-1
Removed Pin From Net: NetName=NetQ5_1 Pin=Q6-1
Removed Pin From Net: NetName=GND Pin=R60-1
Removed Pin From Net: NetName=DETECT_1 Pin=R60-2
Removed Pin From Net: NetName=GND Pin=R61-1
Removed Pin From Net: NetName=DETECT_2 Pin=R61-2
Removed Pin From Net: NetName=DETECT_1 Pin=R67-1
Removed Pin From Net: NetName=DETECT_2 Pin=R68-1
Removed Pin From Net: NetName=VDD_5V Pin=R78-2
Removed Pin From Net: NetName=V_BATT Pin=R92-1
Removed Pin From Net: NetName=GND Pin=R93-1
Removed Pin From Net: NetName=VDD_5V Pin=TP13-1
Removed Pin From Net: NetName=VDD_5V_FB Pin=TP15-1
Removed Pin From Net: NetName=GND Pin=U12-4
Removed Pin From Net: NetName=GND Pin=U12-5
Removed Pin From Net: NetName=VDD_5V Pin=U13-6
Removed Pin From Net: NetName=VDD_5V Pin=U13-7
Removed Pin From Net: NetName=VDD_5V_FB Pin=U17-8
Removed Pin From Net: NetName=VDD_5V_EN Pin=U17-9
Removed Pin From Net: NetName=DATAN/PGC Pin=U17-11
Removed Member From Class: ClassName=Regulation_Charging Member=BT1
Removed Member From Class: ClassName=Load_Cell_Acquisition Member=C62
Removed Member From Class: ClassName=Regulation_Charging Member=D7
Removed Member From Class: ClassName=Regulation_Charging Member=D10
Removed Member From Class: ClassName=Load_Cell_Biasing Member=J2
Removed Member From Class: ClassName=Processor Member=J6
Removed Member From Class: ClassName=Load_Cell_Acquisition Member=R54
Removed Member From Class: ClassName=Load_Cell_Biasing Member=R60
Removed Member From Class: ClassName=Load_Cell_Biasing Member=R61
Removed Member From Class: ClassName=Load_Cell_Biasing Member=R67
Removed Member From Class: ClassName=Load_Cell_Biasing Member=R68
Removed Member From Class: ClassName=Regulation_Charging Member=R92
Removed Member From Class: ClassName=Regulation_Charging Member=R93
Removed Member From Class: ClassName=Regulation_Charging Member=U15
Removed Member From Class: ClassName=50R Member=NetC2_2
Change Component Footprint: Designator=J3 Old Footprint=CONN,FFC,BOTTOM,24POS,0.5MM New Footprint=Conn,Spring,Piston,8Pos,Thru
Change Footprint: Cannot match pads with new footprint in component :Q5 Footprint:SOT23-3
Change Component Comment : Designator=J3 Old Comment=Conn,FFC,Bottom,24 Pin,0.5mm New Comment=Conn,Spring,Piston,8Pos,Thru
Change Component Comment : Designator=Q5 Old Comment=PMPB25ENEX New Comment=DMP2160U-7
Change Component Designator: OldDesignator=C22 NewDesignator=C23
Change Component Designator: OldDesignator=R77 NewDesignator=R94
Change Component Designator: OldDesignator=R78 NewDesignator=R74
Change Component Designator: OldDesignator=R79 NewDesignator=R97
Change Component Designator: OldDesignator=R82 NewDesignator=R76
Change Component Designator: OldDesignator=R83 NewDesignator=R69
Change Component Designator: OldDesignator=R84 NewDesignator=R80
Change Component Designator: OldDesignator=R85 NewDesignator=R78
Change Component Designator: OldDesignator=R86 NewDesignator=R79
Change Component Designator: OldDesignator=R87 NewDesignator=R82
Change Component Designator: OldDesignator=R88 NewDesignator=R81
Change Component Designator: OldDesignator=R89 NewDesignator=R83
Change Component Designator: OldDesignator=R90 NewDesignator=R84
Change Component Designator: OldDesignator=R91 NewDesignator=R85
Change Component Designator: OldDesignator=R94 NewDesignator=R92
Change Component Designator: OldDesignator=R95 NewDesignator=R96
Change Component Designator: OldDesignator=R96 NewDesignator=R95
Change Component Designator: OldDesignator=R97 NewDesignator=R93
Change Component Designator: OldDesignator=TP10 NewDesignator=TP20
Change Component Designator: OldDesignator=TP12 NewDesignator=TP10
Change Component Designator: OldDesignator=TP13 NewDesignator=TP11
Change Component Designator: OldDesignator=TP14 NewDesignator=TP12
Change Component Designator: OldDesignator=TP15 NewDesignator=TP19
Change Component Designator: OldDesignator=TP16 NewDesignator=TP13
Change Component Designator: OldDesignator=TP17 NewDesignator=TP15
Change Component Designator: OldDesignator=TP18 NewDesignator=TP16
Change Component Designator: OldDesignator=TP19 NewDesignator=TP17
Change Component Designator: OldDesignator=TP20 NewDesignator=TP14
Change Component Designator: OldDesignator=TP21 NewDesignator=TP18
Change Component Designator: OldDesignator=U6 NewDesignator=U15
Change Component Designator: OldDesignator=U7 NewDesignator=U6
Change Component Designator: OldDesignator=U8 NewDesignator=U7
Change Component Designator: OldDesignator=U9 NewDesignator=U8
Change Component Designator: OldDesignator=U10 NewDesignator=U9
Change Component Designator: OldDesignator=U11 NewDesignator=U16
Change Component Designator: OldDesignator=U12 NewDesignator=U10
Change Component Designator: OldDesignator=U13 NewDesignator=U11
Change Component Designator: OldDesignator=U14 NewDesignator=U12
Change Component Designator: OldDesignator=U17 NewDesignator=U14
Change component parameters: Designator = "J3" ("J3"); Footprint = "CONN,FFC,BOTTOM,24POS,0.5MM"; UniqueID = "\JIFTPDBF" ("\JIFTPDBF")
Change component parameters (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = "https://www.mill-max.com/catalog/download/2019-08%3A013.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Mill-Max Manufacturing Corp."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "823-22-008-10-002101"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Vendor Part Number"; Value = "ED8177-08-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "Q5" ("Q5"); Footprint = "IC,WDFN-6,P0.65"; UniqueID = "\NRAERCIG" ("\NRAERCIG")
Change component parameters (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = "https://media.digikey.com/pdf/Data%20Sheets/Diodes%20PDFs/DMP2160U.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Diodes Incorporated"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "DMP2160U-7"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Vendor Part Number"; Value = "DMP2160UDICT-ND"; VariantName = "[No Variations]"
Added Component: Designator=ANT1(ANT,PCB,IFA,2.45GHZ)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.ti.com/lit/an/swru120d/swru120d.pdf?ts=1646240772720&ref_url=https%253A%252F%252Fwww.google.com%252F"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "N/A"; VariantName = "[No Variations]"
Added Component: Designator=C43(Cap,SMD,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155R71E104KE14-01.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM155R71E104KE14J"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "490-14603-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=C44(Cap,SMD,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://media.digikey.com/pdf/Data%20Sheets/Samsung%20PDFs/CL05A106MP5NUNC_Spec.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Samsung Electro-Mechanics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CL05A106MP5NUNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "1276-1450-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=C45(Cap,SMD,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://media.digikey.com/pdf/Data%20Sheets/Samsung%20PDFs/CL05A106MP5NUNC_Spec.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Samsung Electro-Mechanics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CL05A106MP5NUNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "1276-1450-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=C59(Cap,SMD,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://media.digikey.com/pdf/Data%20Sheets/Samsung%20PDFs/CL05A106MP5NUNC_Spec.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Samsung Electro-Mechanics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CL05A106MP5NUNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "1276-1450-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=C60(Cap,SMD,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://media.digikey.com/pdf/Data%20Sheets/Samsung%20PDFs/CL05A106MP5NUNC_Spec.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Samsung Electro-Mechanics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CL05A106MP5NUNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "1276-1450-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=C61(Cap,SMD,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://media.digikey.com/pdf/Data%20Sheets/Samsung%20PDFs/CL05A106MP5NUNC_Spec.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Samsung Electro-Mechanics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CL05A106MP5NUNC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "1276-1450-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=C63(Cap,SMD,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155R71E104KE14-01.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM155R71E104KE14J"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "490-14603-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=C69(Cap,SMD,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155R71E104KE14-01.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM155R71E104KE14J"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "490-14603-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=C70(Cap,SMD,0402)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155R71E104KE14-01.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Murata Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "GRM155R71E104KE14J"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "490-14603-1-ND"; VariantName = "[No Variations]"
Added Component: Designator=D10(SOD523)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://rocelec.widen.net/view/pdf/bnxdzepaue/ONSM-S-A0003584797-1.pdf?t.download=true&u=5oefqw"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "ON Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "1N4148WT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "1N4148WTCT-ND"; VariantName = "[No Variations]"
Added Component: Designator=D11(SOD523)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://rocelec.widen.net/view/pdf/bnxdzepaue/ONSM-S-A0003584797-1.pdf?t.download=true&u=5oefqw"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "ON Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "1N4148WT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "1N4148WTCT-ND"; VariantName = "[No Variations]"
Added Component: Designator=J4(Conn,JST,2Pin,2mm,SMD)
Add component (AddParameter): Name = "Created By"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.hirose.com/product/document?clcode=CL0543-0329-0-21&productname=DF3EA-2P-2H(21)&series=DF3&documenttype=2DDrawing&lang=en&documentid=0001258196"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Hirose Electric Co Ltd"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "DF3EA-2P-2H(21)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "H125443CT-ND"; VariantName = "[No Variations]"
Added Component: Designator=Q7(SOT1123)
Add component (AddParameter): Name = "CreatedBy"; Value = "Judd Foster"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "HelpURL"; Value = "https://www.onsemi.com/pdf/datasheet/nst3904f3-d.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "ON Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "NST3904F3T5G"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor Part Number"; Value = "NST3904F3T5GOSCT-ND"; VariantName = "[No Variations]"
